Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:55:22,1,2,TRACE7,511.826,151.999,-22.230,-,17.0416,16.7773,17.0087,17.0155,,57.8584,59.5986,57.6451,57.5700,,60.1241,61.9139,60.0803,59.8127,,63.2531,64.9073,63.2838,62.8458,,,91.2508,91.2267,91.6067,,,88.9300,88.8420,89.1920,,,86.0594,85.5805,86.0092,,0.4719,0.5406,0.5194,0.5519,,0.5884,0.6705,0.6515,0.6801,,5.0324,4.6738,4.4139,4.9370,,2.4974,2.2496,2.0631,2.1914,,2.5351,2.4242,2.3509,2.7455,,3.7369,4.0229,3.9127,4.0146,,0.6824,0.6871,0.6709,0.6857,0.7015,0.8613,0.8567,0.8398,0.8615,0.8751,7.2657,8.0093,6.5133,6.3190,6.9291,3.7288,4.3644,3.4295,3.0453,3.9070,3.5369,3.6449,3.0838,3.2736,3.0221,5.7991,5.9596,6.1060,5.6798,6.1175,60.5557,62.2529,60.4645,60.2079,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:55:43,1,2,TRACE8,515.492,152.214,-22.230,-,16.5498,16.9887,16.8264,16.3593,,60.3164,58.0829,58.0539,58.1207,,62.6610,60.2611,60.3189,60.4473,,65.7181,63.3555,63.3856,63.3791,,,90.6532,92.1198,93.6108,,,88.3587,89.8467,91.3890,,,85.2021,86.8063,88.4900,,0.4492,0.4351,0.4124,0.4708,,0.5590,0.5459,0.5163,0.5910,,3.4415,3.3924,3.7270,3.7590,,1.7379,1.6653,1.9334,1.9165,,1.7036,1.7271,1.7936,1.8425,,3.3188,3.2539,3.3091,3.5737,,0.6362,0.5908,0.5641,0.5771,0.5837,0.8066,0.7416,0.7139,0.7301,0.7525,5.2971,5.2984,5.2005,5.3626,5.5196,2.4649,2.6484,2.5237,2.7296,2.6373,2.8322,2.6500,2.6768,2.6330,2.8823,5.0670,4.8925,4.8874,4.9440,5.1754,63.0173,60.7192,60.7198,60.7499,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:56:05,1,2,TRACE9,448.821,167.522,-22.230,-,16.2526,16.5454,16.5090,16.4577,,28.8745,28.3847,28.7291,29.1531,,31.1859,30.7394,31.0173,31.6081,,33.0350,32.7999,33.0404,33.6363,,,58.0180,58.7666,58.2502,,,55.5786,56.4762,55.9090,,,53.6115,54.3742,54.0466,,0.3857,0.3888,0.3571,0.4717,,0.4792,0.4784,0.4414,0.5754,,3.1711,3.2017,3.3055,3.9245,,1.6277,1.6118,1.6023,1.6851,,1.5434,1.5898,1.7031,2.2394,,2.8468,2.8140,2.7261,3.3691,,0.8132,0.8192,0.9641,0.9416,0.8858,1.0057,1.0442,1.1821,1.1562,1.1122,7.0351,6.8884,7.4355,7.2637,7.0975,3.4587,3.1995,3.5238,3.6546,3.5803,3.5764,3.6889,3.9117,3.6092,3.5171,6.3441,6.2869,6.6493,6.6628,6.4981,30.9548,30.5923,30.8848,31.3947,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:56:27,1,2,TRACE10,449.239,163.971,-22.230,-,16.7134,16.4825,16.5133,16.9267,,32.4190,31.7287,32.0420,27.6889,,34.3620,33.9447,34.2011,29.3750,,36.1922,35.9531,36.1073,31.0168,,,68.0094,67.9929,67.8160,,,65.9075,65.8907,65.6102,,,63.8977,63.9910,63.7452,,0.4204,0.4751,0.4271,0.4475,,0.5197,0.6003,0.5313,0.5607,,3.2328,3.7790,3.4368,3.5437,,1.6074,1.9239,1.6917,1.6742,,1.6254,1.8550,1.7451,1.8694,,3.0509,3.5384,3.0869,3.3133,,0.7922,0.7721,0.7244,0.8191,0.7627,0.9980,0.9702,0.9011,1.0128,0.9596,6.7918,6.3815,6.3761,7.8055,7.2041,3.3461,3.1336,3.1531,3.6864,3.7109,3.4457,3.2479,3.2231,4.1191,3.4933,6.6505,6.0472,5.8237,6.6062,6.3302,34.3056,33.8409,34.0746,29.3528,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:56:48,1,2,TRACE11,442.531,165.161,-22.220,-,16.4748,16.6429,16.5686,16.5756,,32.7860,30.9347,32.1185,31.4972,,34.5436,32.8328,33.8808,33.2666,,36.2896,34.5986,35.5171,34.8698,,,67.1111,68.1447,68.1453,,,65.2582,66.3408,66.3669,,,63.4497,64.6468,64.7079,,0.3938,0.4055,0.4427,0.4115,,0.4938,0.4995,0.5570,0.5110,,3.5579,3.1212,3.7201,3.4770,,1.5631,1.5200,1.7688,1.7751,,1.9948,1.6013,1.9513,1.7019,,3.0447,2.9217,3.3282,3.0871,,0.8848,0.6618,0.7971,0.7868,0.7483,1.1444,0.8297,1.0027,0.9952,0.9454,8.2022,5.4847,6.6749,6.3794,6.3176,4.1599,2.6705,3.1033,3.0719,3.0287,4.0424,2.8142,3.5716,3.3075,3.2889,7.8233,5.1699,6.1398,6.0821,5.7906,34.5378,32.7667,33.8178,33.1835,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:57:09,1,2,TRACE12,442.530,165.123,-22.220,-,16.5694,16.7447,16.7041,16.7403,,32.7153,30.9836,32.1843,31.6354,,34.5536,32.8898,34.0291,33.4278,,36.3556,34.6534,35.6429,35.1371,,,67.1638,67.9326,68.0239,,,65.2462,66.1096,66.2222,,,63.4460,64.3927,64.5494,,0.3725,0.3976,0.4293,0.3739,,0.4694,0.4919,0.5401,0.4699,,3.2585,3.0233,3.3443,3.0311,,1.5596,1.4831,1.6461,1.5817,,1.6989,1.5402,1.6981,1.4495,,2.9036,2.8899,3.1757,2.8855,,0.6968,0.6603,0.8022,0.7594,0.7494,0.8892,0.8356,1.0167,0.9628,0.9439,5.7338,5.7526,6.4411,5.9221,6.3164,2.8459,2.8565,3.1822,2.8393,3.0173,2.8879,2.8960,3.2590,3.0828,3.2991,5.5949,5.3372,6.2760,5.7476,5.8103,34.5355,32.8185,33.9136,33.3863,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:57:31,1,2,TRACE13,448.036,154.808,-22.224,-,16.0733,16.5183,16.7248,16.2540,,43.1029,41.5835,42.1685,44.2480,,45.1785,43.6135,44.1216,46.4472,,47.2268,45.5776,46.1518,48.5724,,,83.1093,83.1981,82.2385,,,81.0816,81.2685,80.1397,,,79.0919,79.3170,78.0135,,0.3846,0.3529,0.3524,0.3687,,0.4799,0.4465,0.4417,0.4567,,3.5579,3.3167,3.4630,3.1219,,1.8566,1.6801,1.7997,1.5790,,1.7013,1.6366,1.6633,1.5429,,3.1366,2.9552,2.9248,2.8405,,1.0662,0.7956,0.7726,0.6841,0.6728,1.4530,0.9979,0.9718,0.8538,0.8502,11.4771,6.5819,6.0668,5.6692,5.9562,5.3271,3.2965,2.9192,2.8154,2.7737,6.1500,3.2854,3.1476,2.8538,3.1826,9.6096,6.0989,5.9048,5.3356,5.6148,45.1649,43.5806,44.1602,46.4102,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:57:53,1,2,TRACE14,449.410,151.998,-22.223,-,16.5408,16.0608,16.5817,16.8472,,53.0767,53.3377,55.2886,53.4695,,55.3548,55.4444,57.4819,55.6282,,58.6615,57.8799,60.6618,59.3288,,,96.9305,96.7419,96.7949,,,94.6769,94.6291,94.4475,,,91.6056,92.0923,90.7416,,0.4288,0.3888,0.4064,0.4757,,0.5402,0.4849,0.5064,0.5870,,4.0136,3.4269,3.3624,3.6679,,1.7769,1.7936,1.5843,1.7606,,2.2367,1.6333,1.7781,1.9073,,3.4990,2.9863,3.1237,3.3217,,0.8959,0.5900,0.8445,1.3488,1.6064,1.1688,0.7788,1.1253,1.7974,2.1514,9.7414,7.0181,9.5777,15.1664,18.2956,5.4672,3.4595,5.0639,8.6380,11.5288,4.2742,3.5587,4.5138,6.5284,6.7668,8.4998,6.1291,8.5996,13.6176,14.7503,55.8691,55.6088,57.9752,56.3992,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:58:14,1,2,TRACE15,446.126,152.309,-22.230,-,16.2645,16.6775,16.7187,16.2879,,55.4850,54.2447,53.9001,53.9374,,57.5345,56.2795,55.9511,56.0747,,60.3635,59.2083,59.1342,59.1279,,,95.1269,96.1932,97.4708,,,93.1016,94.1235,95.4193,,,90.3710,90.9101,92.4486,,0.3671,0.3573,0.3981,0.3957,,0.4575,0.4466,0.4956,0.4934,,2.9353,2.9790,3.2662,3.9590,,1.4546,1.4239,1.5852,1.7100,,1.4807,1.5552,1.6809,2.2491,,2.7848,2.7421,2.9586,3.1058,,0.7722,0.6310,0.8108,1.0799,1.6396,1.0212,0.8154,1.0433,1.4591,2.1363,7.7968,5.6940,8.1990,10.9147,15.2854,3.9176,2.8691,4.2454,6.2337,9.3115,3.8793,2.8250,3.9537,4.6811,5.9740,6.9002,5.5087,7.5788,10.0154,13.5800,57.9243,56.7265,56.5172,56.5327,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_3_FR,2016-05-24 13:58:35,1,2,TRACE16,442.476,151.800,-22.228,-,16.8512,16.4398,16.6247,16.7251,,56.1841,54.3489,54.0733,54.7733,,58.3022,56.6421,56.2319,56.9582,,60.9244,59.4915,59.0268,60.5849,,,94.5729,95.2756,94.7284,,,92.4167,92.9854,92.6669,,,89.7267,90.1598,89.6273,,0.4724,0.4680,0.4326,0.4417,,0.5812,0.5804,0.5237,0.5473,,3.7982,3.9384,3.4347,3.7061,,1.7433,1.6807,1.5453,1.7388,,2.0549,2.2577,1.8894,1.9673,,3.2654,3.3896,2.9567,3.2918,,0.8130,0.6261,0.7161,0.9748,1.2815,1.0708,0.7956,0.9482,1.3059,1.7141,10.2567,7.6656,9.4304,12.2653,14.4351,5.0253,3.7059,4.9074,6.1833,7.6574,5.2314,3.9597,4.5231,6.0820,6.7778,8.3199,6.1234,7.5160,10.2308,12.1848,58.5543,56.9202,56.5500,57.6791,,
