Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:21:08,1,1,TRACE11,348.128,272.896,-22.234,-,16.4613,16.5885,16.6161,16.6553,,33.9441,34.0997,35.0201,33.7633,,35.2257,35.4591,36.2666,35.0468,,36.5853,37.0201,37.6476,36.5328,,,66.7172,64.8613,66.8521,,,65.4753,63.4968,65.6178,,,64.0301,62.0220,64.2052,,0.4415,0.3988,0.3686,0.3911,,0.5511,0.4992,0.4576,0.4814,,3.5733,3.3721,3.1931,3.1290,,1.6820,1.5461,1.5718,1.5116,,1.8913,1.8260,1.6213,1.6174,,3.3031,3.0298,2.8508,2.9191,,0.5935,0.6212,0.6949,0.7237,0.7734,0.7565,0.7915,0.8641,0.9083,0.9725,5.5998,5.7804,5.6901,6.4428,6.5898,2.5910,2.8590,2.8380,3.1014,2.8247,3.0088,2.9214,2.8521,3.3414,3.7652,5.0219,5.3410,5.2209,5.8537,6.0924,35.2647,35.5599,36.3339,35.1481,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:21:29,1,1,TRACE12,348.127,272.857,-22.233,-,16.3859,16.5236,16.5516,16.5550,,33.8196,34.1108,35.0398,33.9039,,35.1622,35.4822,36.3121,35.2073,,36.6108,37.0373,37.7378,36.6681,,,66.7418,64.7143,66.7723,,,65.4870,63.2951,65.5264,,,64.0256,61.7785,64.1134,,0.4311,0.3859,0.3748,0.3955,,0.5366,0.4868,0.4633,0.4891,,3.7909,3.2689,3.0095,3.2970,,1.6580,1.5171,1.5317,1.5870,,2.1328,1.7518,1.4778,1.7100,,3.3524,2.9663,2.7956,3.0303,,0.6251,0.6460,0.6888,0.7661,0.7889,0.7909,0.8189,0.8618,0.9482,0.9840,5.9644,5.7249,6.1850,6.4199,7.0984,3.0499,2.6664,2.9559,3.0330,3.4380,2.9145,3.0585,3.2290,3.3870,3.6604,5.3989,5.4803,5.5637,5.8578,6.2092,35.2152,35.5741,36.3888,35.2860,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:21:51,1,1,TRACE13,353.643,262.547,-22.223,-,16.7004,16.3535,16.1348,16.5872,,46.8943,43.7927,46.0645,46.3609,,48.8425,45.8622,48.2100,48.3189,,50.8566,47.7231,50.0516,50.3793,,,80.6332,80.2775,78.2768,,,78.7122,78.0665,76.2081,,,76.7541,76.2019,74.2763,,0.4092,0.4135,0.4075,0.3685,,0.5088,0.5171,0.5054,0.4568,,3.3808,3.1968,3.4559,3.0674,,1.7258,1.5265,1.7551,1.5140,,1.6551,1.6704,1.7007,1.5534,,3.1226,3.0971,3.1252,2.8443,,1.3305,0.7516,0.7232,0.7523,0.6820,1.7435,0.9461,0.8974,0.9320,0.8614,11.0589,6.1508,6.0728,5.8188,5.5602,5.7085,3.0710,2.8486,2.8360,2.7203,5.3504,3.0799,3.2241,2.9828,2.8399,9.1931,5.7730,5.6085,5.6492,5.2881,48.8754,45.7579,48.0581,48.3701,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:22:12,1,1,TRACE14,355.020,259.738,-22.228,-,16.0717,16.7541,16.8103,16.5420,,57.3362,57.3588,58.1473,58.6924,,59.3448,59.2794,60.3560,60.8081,,61.5984,61.7248,63.4462,63.7824,,,93.4452,92.6042,92.5986,,,91.4529,90.6860,90.5806,,,89.0213,88.0116,87.7296,,0.4330,0.4025,0.4632,0.4314,,0.5334,0.4983,0.5741,0.5288,,3.6106,3.3572,3.7236,3.6123,,1.7300,1.6457,1.8004,1.7602,,1.8805,1.7115,1.9232,1.8521,,3.2681,3.0047,3.4038,3.1472,,0.7627,0.6030,0.8365,1.1076,1.6158,1.0112,0.7859,1.0852,1.4613,2.1067,8.8849,6.9845,8.7353,12.1801,15.1013,4.7858,3.8604,4.4933,7.0864,9.3987,4.0991,3.1241,4.2420,5.0937,5.7025,7.5033,6.0375,8.1525,10.3376,14.0108,59.4673,59.5418,60.7967,61.2374,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:22:33,1,1,TRACE15,351.735,260.046,-22.231,-,16.4829,16.5824,16.7552,16.4399,,56.8570,56.9467,57.1689,57.1952,,59.0385,58.9542,59.1470,59.3094,,61.4766,61.3135,61.7833,61.9968,,,94.1830,93.3415,91.3538,,,92.0576,91.3688,89.2408,,,89.5257,88.9980,86.5055,,0.5313,0.4612,0.4529,0.4904,,0.6357,0.5768,0.5577,0.6302,,3.9680,3.9409,3.8935,4.4397,,1.9182,2.0456,2.0302,2.1629,,2.0499,1.8953,1.8633,2.2769,,3.3898,3.5070,3.3643,3.9893,,0.8044,0.6718,0.7106,1.0245,2.0853,1.0635,0.8758,0.9117,1.3522,2.6994,8.5690,7.7762,7.7949,13.0556,20.7865,4.6014,3.9847,3.9707,6.7028,11.4593,3.9676,3.7915,3.8242,6.3529,9.3272,7.3730,6.5244,6.8154,10.1550,17.7069,59.1668,59.1301,59.4761,59.5960,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:22:55,1,1,TRACE16,348.085,259.534,-22.231,-,16.6707,16.2569,16.4171,16.5291,,58.3158,60.0477,57.9638,58.9932,,60.3015,62.1142,60.0622,61.0469,,62.7704,64.4299,62.6499,63.7217,,,92.6325,91.7013,91.9099,,,90.5960,89.5351,89.8207,,,88.1478,87.0725,87.0765,,0.3285,0.4127,0.4023,0.3763,,0.4089,0.5199,0.4991,0.4666,,2.6743,3.1209,3.2297,3.2433,,1.2895,1.4982,1.5622,1.5216,,1.3848,1.6227,1.6675,1.7218,,2.4298,2.9780,2.9479,2.8190,,0.8025,0.5980,0.6468,1.0006,1.5812,1.0881,0.7638,0.8430,1.3499,2.1257,8.1212,5.0995,6.5096,10.6686,15.3355,4.1766,2.5937,3.3413,5.8729,8.3569,3.9446,2.5058,3.1683,4.7956,6.9787,7.6203,5.0485,6.1136,9.8455,13.3731,60.5431,62.2388,60.3069,61.3574,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:23:27,1,2,TRACE1,506.495,167.744,-22.231,-,16.5471,17.0381,16.9971,16.9284,,32.1057,32.0055,32.2861,33.1057,,34.4499,34.5081,34.8256,35.8956,,37.5080,37.4958,37.9370,38.6314,,,54.5905,54.0417,55.3983,,,52.1986,51.4136,52.9002,,,49.1357,48.3307,49.9711,,0.4194,0.4216,0.4566,0.4455,,0.5227,0.5277,0.5664,0.5436,,4.0713,3.4174,3.7101,3.6095,,2.2160,1.7172,1.7564,1.8843,,1.8553,1.7002,1.9537,1.7252,,3.3863,3.1133,3.3120,3.2172,,1.0540,0.7068,0.7385,0.7778,0.7949,1.3369,0.8905,0.9342,0.9638,0.9971,9.6330,6.4938,6.7597,6.4941,7.0587,4.8751,2.9050,2.8847,2.8667,3.0210,4.7579,3.5888,3.8750,3.6274,4.0378,8.1182,5.9144,6.1648,6.0909,6.1535,34.8068,34.7507,35.1116,35.8685,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:23:48,1,2,TRACE2,506.390,164.598,-22.226,-,16.6172,17.0507,16.9559,16.8435,,36.7020,37.4216,38.3677,36.3737,,39.0390,39.5762,40.3251,38.7580,,41.4223,42.1075,42.7230,41.1189,,,62.2022,63.2752,64.2613,,,59.9757,61.1129,62.2551,,,57.3863,58.9312,59.6411,,0.4438,0.4292,0.4016,0.4182,,0.5434,0.5379,0.5029,0.5187,,3.3991,3.4264,3.3444,3.1467,,1.6201,1.7812,1.6690,1.5589,,1.7789,1.6452,1.6753,1.5877,,3.1791,3.2552,3.0027,3.0181,,0.6784,0.7388,0.7497,0.7456,0.7039,0.8692,0.9322,0.9395,0.9280,0.8900,6.0171,6.1313,6.3183,6.2647,6.6208,2.9553,2.9536,3.0787,3.0792,2.9655,3.0618,3.1776,3.2396,3.1855,3.6553,5.7500,5.7448,5.8909,5.7506,5.5700,39.0622,39.7645,40.5454,38.7463,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:24:10,1,2,TRACE3,512.443,164.994,-22.231,-,16.3518,16.5357,16.7040,16.5351,,35.4118,35.2157,33.7933,33.8322,,37.5293,37.4776,35.9726,36.0890,,39.5814,39.7248,38.0105,38.2526,,,64.7016,65.7972,66.1081,,,62.5220,63.5836,63.9148,,,60.3710,61.4885,61.6804,,0.4116,0.4197,0.4147,0.4999,,0.5090,0.5150,0.5280,0.6188,,3.6800,4.0440,4.0353,4.0647,,1.7941,2.1295,1.9750,2.0465,,1.8859,1.9145,2.0604,2.0183,,3.2038,3.1836,3.4742,3.6552,,0.7373,0.6896,0.7596,0.7437,0.7666,0.9256,0.8642,0.9415,0.9360,0.9712,7.8722,6.1369,6.2741,6.6506,6.6929,4.4390,2.9468,3.1152,3.3698,3.0554,3.4332,3.1900,3.1589,3.2809,3.6374,6.1736,5.5052,5.9480,5.9113,6.1872,37.4966,37.4703,35.9019,36.0424,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:30:54,1,2,TRACE4,516.094,165.203,-22.233,-,16.5552,16.6969,16.5351,16.2001,,35.7454,33.9169,34.9420,33.9444,,37.5978,35.8563,36.8614,36.1092,,39.4941,37.7986,38.7323,38.0954,,,65.2153,65.5109,65.4595,,,63.3579,63.6002,63.4277,,,61.3588,61.7608,61.5251,,0.3904,0.3707,0.3842,0.3692,,0.4905,0.4624,0.4823,0.4581,,3.3982,3.7879,3.5782,3.4918,,1.6678,1.9951,1.6626,1.4057,,1.7303,1.7927,1.9155,2.0861,,3.0694,3.0352,3.1620,3.0049,,0.6789,0.7906,0.7306,0.7336,0.7170,0.8588,1.0020,0.9110,0.9212,0.9067,6.4985,6.5516,6.3036,6.2899,5.8018,3.1862,3.1146,2.9155,3.0522,2.6738,3.3123,3.4369,3.3881,3.2378,3.1280,5.5659,6.1658,5.7281,5.8118,5.4668,37.6198,35.8578,36.8372,36.0199,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:24:53,1,2,TRACE5,506.395,154.907,-22.228,-,16.3270,16.6600,16.4702,16.4572,,53.1705,51.4780,53.1784,52.0638,,55.7505,53.8704,55.7722,54.6454,,57.8035,55.9842,58.0011,56.7628,,,73.1342,72.2017,72.9731,,,70.7202,69.6081,70.3877,,,68.7221,67.4148,68.2419,,0.4299,0.3945,0.4343,0.4417,,0.5298,0.4885,0.5408,0.5447,,3.3654,3.4255,3.7452,3.4852,,1.6856,1.6969,2.0092,1.7473,,1.6798,1.7286,1.7361,1.7378,,3.1584,3.1133,3.3544,3.2528,,1.6865,0.6926,0.7295,0.7477,0.7506,2.0632,0.8742,0.9013,0.9236,0.9360,12.5006,5.5912,5.5512,5.6718,6.0568,7.4512,2.7037,2.6723,2.8078,2.8960,5.0494,2.8875,2.8789,2.8640,3.1607,9.9467,5.3843,5.3511,5.5234,5.6715,55.4870,53.7311,55.5898,54.4133,,
Eichberger,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Misch-d_4_FR,2016-05-24 14:30:21,1,2,TRACE6,506.763,155.049,-22.228,-,15.9980,16.4442,16.4441,16.2192,,53.4229,53.1912,51.1681,52.8297,,56.0140,55.8152,53.6507,55.8482,,58.1613,57.8666,55.8512,58.1184,,,72.8419,73.1351,72.3535,,,70.1337,70.6064,69.6372,,,67.8854,68.5527,67.3885,,0.3896,0.4338,0.4533,0.3988,,0.4847,0.5361,0.5647,0.4896,,3.4479,3.3983,3.7982,3.3998,,1.5717,1.6636,1.9297,1.6361,,1.8761,1.7347,1.8685,1.7637,,3.0860,3.2423,3.4196,3.0415,,0.9553,0.6812,0.7584,0.7107,0.7138,1.2652,0.8589,0.9456,0.8871,0.8966,9.5703,5.3652,6.0691,6.3292,6.1201,4.6547,2.6547,2.9825,2.9539,2.9340,4.9156,2.7105,3.0866,3.3753,3.1861,8.3384,5.2875,5.7716,5.6415,5.4329,55.7921,55.5289,53.5096,55.4740,,
